,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
532,LV 3 뉴비_42d19de8b1d5,남성, 173cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],29,5,제가 다리가 짧아서 크롭핏이 아닌 10부가 되지만 줄이지않아도 되고 핏이 훌륭하네요. 핑크베이지 색 아주 이쁩니다.  보정없는 사진 그대로 색입니다.,보통이에요,밝아요,선명해요,보통이에요
533,LV 3 이이잉잉이이ㅣㅇ잉이이ㅣㅇ,남성, 174cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,길이감도 적당하구 허리도 딱맞아서 잘입을것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
534,LV 3 eloque,남성, 183cm, 77kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],34,5,드디어 찾았어요. 제 또다른 전투복.. 매일같이 수트를 입어야되는데 이 바지 진짜 저한테 완전 맞춤형이에요. 핏 너무 좋고 다리가 길어보인다고 진짜 많이들 물어보시네요 ㅎㅎ 깔별로 다 사다놓으려고요.. 이거 디자인한분 적게 일하고 많이 버세요.. 아참 폴로 커스텀핏 화이트셔츠랑 입으면 최고예요..,보통이에요,보통이에요,선명해요,보통이에요
535,LV 5 Colpdlay,남성, 171cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,사계절 내내 입기 좋아요.베이식 블레이져랑 세트로도 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
536,LV 5 Colpdlay,남성, 171cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],28,5,사계절 내내 입기 좋아요.베이식 블레이져랑 세트로도 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
537,LV 5 좐좐이이,남성, 187cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],29,5,길이가 잘 맞아서 좀 놀랐고 가성비로 이것보다 더 좋을 순 없습니다,보통이에요,보통이에요,선명해요,얇아요
538,LV 5 마스다,남성, 184cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],34,4,일반 베이지랑 짙은 베이지 그 중간쯤 색상인데 제가 원하던 색상이네요살이 빠지긴 했지만 전에 34 구매하고 한번 교환한적이 있었는데도착해서 입어보니 다행히 맞네요,보통이에요,보통이에요,보통이에요,얇아요
539,LV 5 쭈 하이,남성, 172cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],31,4,가격대비 너무 만족해서 또 구매했어요 너무 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
540,LV 5 쭈 하이,남성, 172cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,가격대비 너무 만족해서 또 구매했어요 너무 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
541,LV 3 루키_cb1d9e35d11b,남성, 171cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [그레이],30,5,핏이 너무 잘 나왔어요! 허리가 조금 끼는데 밴딩이라 크게 부담이 없습니다!,보통이에요,보통이에요,보통이에요,보통이에요
542,LV 4 깔롱쟁이~,남성, 172cm, 81kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,172  81키로 인데요  바지사이즈 33으로 구매했어요 바지 길이는 딱 좋고요음. 바지가 허리부분이 늘어났다 줄어졌다 해서 편합니다 단점은 옷이 기존옷보단 무게감이있네요 무거워요스타일은 마음에 듭니다 가을 겨울에 입기 좋을것 같아요,보통이에요,보통이에요,보통이에요,두꺼워요
543,LV 4 깔롱쟁이~,남성, 172cm, 81kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 브라운],33,5,172  81키로 인데요  바지사이즈 33으로 구매했어요 바지 길이는 딱 좋고요음. 바지가 허리부분이 늘어났다 줄어졌다 해서 편합니다 단점은 옷이 기존옷보단 무게감이있네요 무거워요스타일은 마음에 듭니다 가을 겨울에 입기 좋을것 같아요,보통이에요,보통이에요,보통이에요,두꺼워요
544,LV 4 뉴비_43ec177a,남성, 180cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,사이즈도 잘 맞고 셋업으로 입으면 딱이에요! 좋습니다 ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
545,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],32,4,가격이나 품질 다 만족하지만 살을 빼던 사이즈를 올리던해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
546,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,5,가격이나 품질 다 만족하지만 살을 빼든 사이즈를 올리든해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
547,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,가격이나 품질 다 만족하지만 살을 빼던 사이즈를 올리던해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
548,LV 3 무닮은신사,남성, 175cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,집에 박혀있던 셔츠랑 대충 입어봤는데도 엄청 잘 어울리고 핏도 완전 대박이에요 기본탬으로 쟁겨놓는거 추천드려요,보통이에요,보통이에요,선명해요,보통이에요
549,LV 4 Chunpal,남성, 170cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,허리부터 발끝까지 핏이 예쁩니다. 다만 크롭 기장임에도 제 키와 몸무게 기준으로 발바닥 위 2cm 정도까지 옵니다. 참고하시어 클래식으로 더비슈즈와 입으실 거면 수선을 할 필요가 없지만 미니멀 캐쥬얼하게 입을 거면 기장 수선을 하면 좋을 것 같습니다. ,보통이에요,보통이에요,보통이에요,보통이에요
550,LV 5 쭈 하이,남성, 172cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,5,가격대비 너무 만족해서 또 구매했어요 너무 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
551,LV 3 루키_cb1d9e35d11b,남성, 171cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [그레이],30,5,핏이 너무 잘 나왔어요! 허리가 조금 끼는데 밴딩이라 크게 부담이 없습니다!,보통이에요,보통이에요,보통이에요,보통이에요
552,LV 4 깔롱쟁이~,남성, 172cm, 81kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,172  81키로 인데요  바지사이즈 33으로 구매했어요 바지 길이는 딱 좋고요음. 바지가 허리부분이 늘어났다 줄어졌다 해서 편합니다 단점은 옷이 기존옷보단 무게감이있네요 무거워요스타일은 마음에 듭니다 가을 겨울에 입기 좋을것 같아요,보통이에요,보통이에요,보통이에요,두꺼워요
553,LV 4 깔롱쟁이~,남성, 172cm, 81kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 브라운],33,5,172  81키로 인데요  바지사이즈 33으로 구매했어요 바지 길이는 딱 좋고요음. 바지가 허리부분이 늘어났다 줄어졌다 해서 편합니다 단점은 옷이 기존옷보단 무게감이있네요 무거워요스타일은 마음에 듭니다 가을 겨울에 입기 좋을것 같아요,보통이에요,보통이에요,보통이에요,두꺼워요
554,LV 4 뉴비_43ec177a,남성, 180cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,사이즈도 잘 맞고 셋업으로 입으면 딱이에요! 좋습니다 ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
555,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],32,5,가격이나 품질 다 만족하지만 살을 빼던 사이즈를 올리던해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
556,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,5,가격이나 품질 다 만족하지만 살을 빼든 사이즈를 올리든해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
557,LV 5 카12붐,남성, 171cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,가격이나 품질 다 만족하지만 살을 빼던 사이즈를 올리던해야겠어요ㅠ,작아요,보통이에요,보통이에요,보통이에요
558,LV 3 무닮은신사,남성, 175cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,집에 박혀있던 셔츠랑 대충 입어봤는데도 엄청 잘 어울리고 핏도 완전 대박이에요 기본탬으로 쟁겨놓는거 추천드려요,보통이에요,보통이에요,선명해요,보통이에요
559,LV 4 Chunpal,남성, 170cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,허리부터 발끝까지 핏이 예쁩니다. 다만 크롭 기장임에도 제 키와 몸무게 기준으로 발바닥 위 2cm 정도까지 옵니다. 참고하시어 클래식으로 더비슈즈와 입으실 거면 수선을 할 필요가 없지만 미니멀 캐쥬얼하게 입을 거면 기장 수선을 하면 좋을 것 같습니다. ,보통이에요,보통이에요,보통이에요,보통이에요
560,LV 4 조인준,남성, 174cm, 86kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,상품 핏이나 기장이 수선할거없고 너무 이쁘네요!!,보통이에요,보통이에요,보통이에요,보통이에요
561,LV 5 존잘현ㄴ준,여성, 162cm, 52kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],26,5,핏도 좋고 밴딩이들어가있어서 허리도 짱짱해요 ,보통이에요,보통이에요,보통이에요,보통이에요
562,LV 3 Leorang,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],32,5,가성비 너무 좋고 재질이나 핏이 이 가격이 아닌 것 같아요 좋습니다. 슬랙스는 무탠다드!! 사이즈가 작게 나와서 고려하시고 구매하시는 걸 추천드립니다!,보통이에요,보통이에요,보통이에요,보통이에요
563,LV 3 담빠,남성, 173cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,사이즈 딱 맞고 핏도 이쁘네요길이도 수선안해도 됩니다,보통이에요,어두워요,선명해요,보통이에요
564,LV 5 고려머,남성, 183cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,블레이저랑 세트 상품이길래 구매했습니다.무탠다드 슬랙스는 처음 입어보는데핏이 이쁘게 딱 떨어져서 자주 입을 것 같습니다!셔츠랑 입으니 너무 잘 맞는 것 같아요~~슬랙스는 무탠다드!,보통이에요,어두워요,보통이에요,보통이에요
565,LV 3 균짱이,남성, 177cm, 77kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],34,5,착한가격에 이정도퀄리티면 너무 훌륭하고 재질이 부드럽고 편해요 앉았을때도 편하고 무엇보다 히든밴딩이있어서 좋네요,보통이에요,밝아요,선명해요,보통이에요
566,LV 3 뉴비_561ebb73a13f,남성, 174cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],33,5,사이즈 잘 맞아요.밴딩이 있어서 허리도 편하고 전체적으로 편안하고 좋아요.,보통이에요,보통이에요,선명해요,보통이에요
567,LV 3 뉴비_561ebb73a13f,남성, 174cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 브라운],33,5,허리 밴드가 편해요.입고 있으니 편하고 핏도 좋은듯,보통이에요,보통이에요,선명해요,보통이에요
568,LV 3 늅뉴빔,남성, 175cm, 73kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],32,5,사이즈 조금작지만  길이가 딱맞아서 잘산거같아요.감사합니다,작아요,보통이에요,보통이에요,보통이에요
569,LV 3 닉을뭘로하지,남성, 170cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],27,5,"바지 색이 너무 예뻐요!허리가 너무 가늘어서 맞는 바지를 찾기가 힘든데, 이건 허리 크기도 맞고 다리 길이도 딱 맞아서 너무 좋네요.",보통이에요,밝아요,선명해요,보통이에요
570,LV 3 와사비군단장,남성, 173cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,기본적인 핏의 하의로 일반적인 정장바지입니다 두께나 질감등 만족스러워요,보통이에요,보통이에요,보통이에요,보통이에요
571,LV 5 점만,남성, 171cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],30,5,무탠다드는 언제나만족스럽네요재질괜찮구 오래입을수있을것같아요,보통이에요,보통이에요,보통이에요,보통이에요
572,LV 4 zxfrew2,남성, 174cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],29,5,좋아요!뮤탠다드 색별로 구비중입니다모듀들 무텐하세요,보통이에요,보통이에요,보통이에요,보통이에요
573,LV 5 뽀루밍정,남성, 173cm, 77kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,매년 구매하는 바지입니다~핏이랑 기장이 저한테 딱맞아서앞으로도 계속 구매할게요!,보통이에요,보통이에요,보통이에요,보통이에요
574,LV 7 우우우핸,남성, 178cm, 84kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 브라운],36,5,곧 다 모을것 같군요 가장 기본이면서 제일 이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
575,LV 3 아이스콜라,남성, 173cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,아주 맘에 들어요 핏 이쁘고 자주 애용할거같아요 가격도 저렴하고 사이즈도 딱맞아요 굿굿,보통이에요,보통이에요,보통이에요,보통이에요
576,LV 5 입롤의 왕자,남성, 178cm, 74kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],33,5,핏은 정말 좋아요 근데 많이 비침 ㅜ 라인이 너무 선명하게 보임 ㅠ 잘 못입을듯 ㅠㅠ,보통이에요,보통이에요,보통이에요,보통이에요
577,LV 5 아드리카,남성, 174cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,사이즈 잘 맞고 배송 빠르고 아주 만족합니다. 수고하세요.,보통이에요,보통이에요,보통이에요,보통이에요
578,LV 3 P.s.1,남성, 172cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,가격대비 가성비 좋고 잘 맞는거 같아요길이는 수선했어요,보통이에요,보통이에요,보통이에요,보통이에요
579,LV 5 다크아이,남성, 172cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],31,5, 가성비 좋은 것 같습니다허리밴딩있어서 편리하기도 하고 색감도 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
580,LV 3 김두산이,남성, 178cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,무신사에서 유명한 슬랙스를 사서 입어봤는데 만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
581,LV 4 YOKM,남성, 181cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,두께도 적당하고 길이도 적당하고 사이즈도 잘맞아서 오래 잘 입을것같아요,보통이에요,보통이에요,보통이에요,보통이에요
582,LV 5 178542,남성, 174cm, 74kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,항상 슬랙스는 무탠다드로 구입합니다. 감사합니다.,보통이에요,보통이에요,보통이에요,보통이에요
583,LV 5 금산간디,남성, 177cm, 89kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,역시 무신사 스탠다드 슬랙스 입니다 아주편하고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
584,LV 4 신작이,남성, 180cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],34,4,신축성이 좋아서 편해요 차콜색이 무난하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
585,LV 5 달바람,남성, 175cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],31,5,생각했던 거 보다는 좀 더 진한 색감이지만 예쁩니다,보통이에요,보통이에요,보통이에요,보통이에요
586,LV 3 전기인177,남성, 177cm, 73kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,예전에 30사이즈 사서 입다가 이제 통이 작아서 31사이즈 사서 입는데 딱 잘 맞네요 핏 이뻐요사실 교복바지 겸으로 입으려고 산거지만 세일 할 때잘 산 거 같네요,보통이에요,어두워요,선명해요,얇아요
587,LV 3 선호입니다,남성, 175cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,역시 무신사 1등 슬랙스 답게 너무 마음에 듭니다허벅지가 두꺼운편인데도 테이퍼드핏이 다 커버해주고 사이즈 길이 너무 딱 좋습니다 ,보통이에요,보통이에요,보통이에요,보통이에요
588,LV 3 아기동자김인직,남성, 181cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,키180에 허벅지가 좀 굵을편이라 살짝 타이트한 감이 있는데 굳이 수선 안해도 될것같아요 마감 퀄리티 이가격이면 가성비 굿,보통이에요,밝아요,선명해요,보통이에요
589,LV 3 뉴비_1f59d330,남성, 172cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],32,3,약간 얇고 조금작은감이있어여 그리고 주머니가 잘보여서 조금..,보통이에요,밝아요,보통이에요,얇아요
590,LV 6 얌야무얌,남성, 172cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 카키],32,5,재입고 알림뜨지마자 구입했어요품절이유를 알겠네요,보통이에요,보통이에요,보통이에요,보통이에요
591,LV 6 응그거안통해,남성, 170cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],36,5,좋은가격에 좋은제품 산거 같아요 재구매 의사도 있어용 ,보통이에요,보통이에요,보통이에요,보통이에요
592,LV 4 어어둉,남성, 179cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,30사이즈 샀다가 살쪄서 다시 구매하는데 가격값하는거 같아요,보통이에요,어두워요,보통이에요,보통이에요
593,LV 5 멤버_a177e63830ae,남성, 177cm, 86kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],33,5,스타일 좋아요 핏 좋구색감도 괜찮습니다 싼티안나요,보통이에요,보통이에요,보통이에요,보통이에요
594,LV 4 alsk100,남성, 172cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,슬랙스가 없어 고민이었는데 정말 기본적인 슬랙스를 구할 수 있어서 좋았어요,보통이에요,보통이에요,보통이에요,보통이에요
595,LV 4 alsk100,남성, 172cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],30,5,가을에 입기 좋습니다. 딱 기본인 슬랙스이고 사이즈는 잘 맞네요,보통이에요,보통이에요,보통이에요,보통이에요
596,LV 4 윤그래님,남성, 178cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],34,5,전투용으로 입기 가격도 핏도 너무 좋습니다.사이즈 굿,보통이에요,보통이에요,보통이에요,보통이에요
597,LV 4 평범한건호,남성, 181cm, 91kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],36,5,일단 저랑 스펙이 비슷하시면 무조건 36으로 가시는 걸 추천드립니다 상당히 정 사이즈로 나왔기 때문에 한 사이즈 업하길 잘한듯합니다,보통이에요,보통이에요,보통이에요,보통이에요
598,LV 4 니니니닌니님,남성, 170cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,좋습니다 두번째 구맨데 저번에 28구매했었는데 저한텐 29가 편하네요 근데 30했어도 괜찮았을듯,보통이에요,보통이에요,보통이에요,두꺼워요
599,LV 3 켚켚,남성, 176cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,처음 사보는데 허리사이즈나 바지 기장이나 두께 등 전반적으로 매우 만족스럽습니다.허리 버클부분 방식이 약간 불편하긴한데 그래도 만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
600,LV 6 얌야무얌,남성, 172cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 카키],32,4,재입고 알림뜨지마자 구입했어요품절이유를 알겠네요,보통이에요,보통이에요,보통이에요,보통이에요
601,LV 6 응그거안통해,남성, 170cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],36,5,좋은가격에 좋은제품 산거 같아요 재구매 의사도 있어용 ,보통이에요,보통이에요,보통이에요,보통이에요
602,LV 4 어어둉,남성, 179cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,30사이즈 샀다가 살쪄서 다시 구매하는데 가격값하는거 같아요,보통이에요,어두워요,보통이에요,보통이에요
603,LV 5 멤버_a177e63830ae,남성, 177cm, 86kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],33,5,스타일 좋아요 핏 좋구색감도 괜찮습니다 싼티안나요,보통이에요,보통이에요,보통이에요,보통이에요
604,LV 4 alsk100,남성, 172cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,슬랙스가 없어 고민이었는데 정말 기본적인 슬랙스를 구할 수 있어서 좋았어요,보통이에요,보통이에요,보통이에요,보통이에요
605,LV 4 alsk100,남성, 172cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],30,5,가을에 입기 좋습니다. 딱 기본인 슬랙스이고 사이즈는 잘 맞네요,보통이에요,보통이에요,보통이에요,보통이에요
606,LV 4 윤그래님,남성, 178cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],34,5,전투용으로 입기 가격도 핏도 너무 좋습니다.사이즈 굿,보통이에요,보통이에요,보통이에요,보통이에요
607,LV 4 평범한건호,남성, 181cm, 91kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],36,5,일단 저랑 스펙이 비슷하시면 무조건 36으로 가시는 걸 추천드립니다 상당히 정 사이즈로 나왔기 때문에 한 사이즈 업하길 잘한듯합니다,보통이에요,보통이에요,보통이에요,보통이에요
608,LV 4 니니니닌니님,남성, 170cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,좋습니다 두번째 구맨데 저번에 28구매했었는데 저한텐 29가 편하네요 근데 30했어도 괜찮았을듯,보통이에요,보통이에요,보통이에요,두꺼워요
609,LV 3 켚켚,남성, 176cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,처음 사보는데 허리사이즈나 바지 기장이나 두께 등 전반적으로 매우 만족스럽습니다.허리 버클부분 방식이 약간 불편하긴한데 그래도 만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
610,LV 4 닉넴고민되네,남성, 174cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,가성비가 좋은 것같습니다. 결혼식 갈때 입으려고 샀는 데 좋아요,보통이에요,보통이에요,선명해요,보통이에요
611,LV 3 뉴비_e6af565ba98d,남성, 185cm, 110kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],38,5,찡기거나 할줄 알앗는데 신축성도 있고핏도 마음에 들어요,보통이에요,보통이에요,보통이에요,보통이에요
612,LV 4 우문규,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],32,4,생각뷰다 질도 좋고 핏도 예쁘네요!가성비 아주 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
613,LV 4 도돌도돌쓰,남성, 183cm, 92kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],36,5,편하고 핏도 좋고 너무 마음에 들어요. 한여름에 입기에는 그렇지만 그때 빼곤 다 좋아요.,보통이에요,보통이에요,선명해요,보통이에요
614,LV 6 Cwjcwj,남성, 172cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [베이지],32,5,원단도좋고편하고무엇보다도 활동범용성최고임다,보통이에요,보통이에요,보통이에요,보통이에요
615,LV 3 Seledus,남성, 172cm, 61kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],29,5,"평소 와이드슬랙스나 세미와이드슬랙스 많이 입고다니는데, 같은 사이즈로 시켜도 테이퍼드라 작은 느낌이 있어요. 허벅지에 좀 달라붙어서 핏이 완전 예쁘진 않고, 살 좀만 찌면 못입을 거 같습니다.",작아요,보통이에요,보통이에요,보통이에요
616,LV 4 지미듀데스키,남성, 174cm, 90kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],38,3,믿고 구매하는 바지라 의심없이 구매했고 역시나 만족합니다다만 물건에 비해 무신사 후기 관리팀은 진짜 일방적이고 친절하지 않네요,보통이에요,보통이에요,보통이에요,보통이에요
617,LV 4 재성합니다..,남성, 176cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],31,5,살짝 길어서 1cm 정도 수선해야 할 거 같아요 그래도 핏도 예쁘고 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
618,LV 4 로저비비에,남성, 186cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],34,5,예전에 구매해서 잘입고재주문 했어요.색감이 오묘한데 호불호 있을듯저는 만족해요~,보통이에요,어두워요,보통이에요,보통이에요
619,LV 4 로저비비에,남성, 186cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],34,5,밝은색 슬랙스가 없어서무난한 그레이로 주문했어요.색감 좋고 코디하기 좋고무탠 슬랙스야 품질 굿.,보통이에요,밝아요,선명해요,보통이에요
620,LV 4 CraZy_EconoMist,남성, 166cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],33,5,색이 과하지 않네요걱정하던 거였는데 좋습니다 오히려,보통이에요,보통이에요,보통이에요,보통이에요
621,LV 4 exlru,남성, 169cm, 52kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,믿고 사요 무탠다드 슬랙스는 진리에요 구매하세요,보통이에요,보통이에요,보통이에요,보통이에요
622,LV 4 탕캣,남성, 176cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],30,5,좋아용 오정규가 추천해서 잘 샀어용 기본템 중 기본템 ㄲㅌㅌ 조심,보통이에요,보통이에요,선명해요,보통이에요
623,LV 5 규쟝,남성, 177cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],33,5,생각보다 밝지는 않아요. 테이퍼트 픽은 좋게 뽑혔어요,보통이에요,보통이에요,보통이에요,보통이에요
624,LV 5 불방새,남성, 180cm, 93kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],36,5,신축성도 적당하고 쫀쫀해서 좋아요!3번째 재구매 중입니다.몸에 딱 맞아서 계속 찾게 되네요,보통이에요,보통이에요,선명해요,보통이에요
625,LV 5 son3128,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],33,4,보통 30~31 사이즈 입는데 크게 33으로 샀더니 허리는 좀 남고 허벅지는 여유있게 편한 핏이 나옵니다. 길이는 생각보다 많이 짧아서 기장 최대한 길게 수선했더니 복숭아뼈 위로 딱 알맞게 떨어집니다.,보통이에요,어두워요,보통이에요,보통이에요
626,LV 6 라가하,남성, 168cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 블루],33,5,색이 예뻐서 재입고 알림 해놓고 알림 오자마자 구매했네요 맘에듭니다,보통이에요,보통이에요,보통이에요,보통이에요
627,LV 4 SG_7,남성, 170cm, 56kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],29,5,단정하게 딱 떨어지고 편하게 잘 잡아주는것 같아요.셋업도 괜찮은것 같네요.,보통이에요,보통이에요,보통이에요,보통이에요
